=== MYM Strategy Log - Started 2026-01-26 06:32:39 ===

06:32:39.796 [06:33:00.000] DEBUG_RECONNECT: Checking Account.Positions. Strategy Position.Qty=0 MarketPosition=Flat
06:32:39.796 [06:33:00.000] DEBUG_RECONNECT: Total Account.Positions count = 0
06:32:39.796 [06:33:00.000] 26/1/26 6:33:00 a. m. v1.15.60 RESTART EVAL: Checking for pending orders or valid setup to continue...
06:42:23.938 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:24.218 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:24.219 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:24.219 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:27.737 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:37.725 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:41.361 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:41.362 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:55.017 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:42:57.653 [06:43:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:01.788 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:07.378 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:15.793 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:28.918 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.807 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.807 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.808 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.808 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.809 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.809 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.809 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.810 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.810 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:48.811 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:51.364 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:51.421 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:43:52.574 [06:44:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:00.575 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:00.575 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:00.576 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:00.576 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:00.576 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:00.577 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:00.577 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:15.373 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:15.374 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:19.642 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:20.191 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:23.368 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:23.369 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:23.369 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:24.969 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.603 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.603 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.604 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.604 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.605 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.605 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.606 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.607 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:29.607 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:40.573 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:40.574 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:40.574 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:48.432 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:44:48.432 [06:45:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:45:18.274 [06:46:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:45:32.181 [06:46:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:45:32.181 [06:46:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:45:32.181 [06:46:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:45:49.299 [06:46:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:45:57.918 [06:46:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:45:57.918 [06:46:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:46:07.007 [06:47:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:46:16.663 [06:47:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:46:31.085 [06:47:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:47:01.750 [06:48:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:47:20.757 [06:48:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:47:25.049 [06:48:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:47:25.050 [06:48:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:47:25.051 [06:48:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:47:32.148 [06:48:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:47:32.149 [06:48:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:48:03.585 [06:49:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:48:03.586 [06:49:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:48:09.661 [06:49:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:48:33.217 [06:49:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:48:34.821 [06:49:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:49:35.056 [06:50:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:49:35.057 [06:50:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:49:47.872 [06:50:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:49:47.873 [06:50:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:49:47.873 [06:50:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:50:05.254 [06:51:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:50:13.325 [06:51:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:50:25.227 [06:51:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:50:48.478 [06:51:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:01.925 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:01.926 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:01.926 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:14.035 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:14.036 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:14.037 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:14.037 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:14.038 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:17.041 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:51:44.316 [06:52:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:52:45.762 [06:53:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:52:46.470 [06:53:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:12.628 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:12.628 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:14.869 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:16.037 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:17.996 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:17.996 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:19.457 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:39.153 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:40.459 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:51.195 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:51.260 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:51.261 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:51.261 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
06:53:51.262 [06:54:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
